Cycle,Time (s),Voltage (V),Capacity (mAh)
4,292426.4940539422,0.082410403,0.7267670826998012
4,292436.4942464917,0.082421862,0.7271258771084264
4,292446.4944390412,0.082437143,0.7274846604883884
4,292456.4946315908,0.082513519,0.7278434158383135
4,292466.4948241403,0.082467698,0.7282021440616282
4,292476.4950166899,0.082475327,0.7285608631043226
4,292486.4952092394,0.082410403,0.728919567685541
4,292496.495401789,0.082524978,0.7292782928329398
4,292506.4955943385,0.082414217,0.7296370497904832
4,292516.4957868876,0.082547896,0.7299958116996542
4,292526.4959794371,0.082490608,0.7303545513152295
4,292536.4961719865,0.08255171,0.7307132739444397
4,292546.4963645358,0.082566991,0.731072032362369
4,292556.4965570851,0.082490608,0.7314307885527344
4,292566.4967496344,0.082440957,0.7317895293109514
4,292576.4969421837,0.082490608,0.7321482420679039
4,292586.497134733,0.082505889,0.7325069934323453
4,292596.4973272823,0.082559355,0.7328657675866846
4,292606.4975198316,0.08257845,0.7332245459590154
4,292616.497712381,0.082555532,0.7335832985956948
4,292626.4979049303,0.082597546,0.7339420506981319
4,292636.4980974797,0.082566991,0.7343008360969024
4,292646.4982900294,0.082563169,0.7346596288097482
4,292656.4984825788,0.082555532,0.7350183992964615
4,292666.4986751282,0.08257845,0.7353771362770132
4,292676.4988676776,0.08255171,0.735735834931467
4,292686.4990602271,0.082628101,0.7360945726368501
4,292696.4992527765,0.082681574,0.7364532996534074
4,292706.4994453258,0.082628094,0.7368120288420285
4,292716.4996378752,0.082651019,0.7371707577941755
4,292726.4998304247,0.08263956,0.7375294854158261
4,292736.5000229741,0.082628101,0.737888217202381
4,292746.5002155235,0.082712129,0.7382469641731008
4,292756.5004080729,0.082654834,0.7386056958372732
4,292766.5006006223,0.082681566,0.7389644153785058
4,292776.5007931718,0.082654834,0.7393231542080059
4,292786.5009857207,0.082597546,0.739681896059517
4,292796.5011782701,0.082689211,0.740040649234841
4,292806.5013708195,0.082670107,0.7403993864586235
4,292816.5015633689,0.082715943,0.7407581126009488
4,292826.5017559184,0.082620457,0.7411168233839701
4,292836.5019484678,0.082712129,0.741475569807958
4,292846.5021410172,0.082742684,0.7418343021508569
4,292856.5023335665,0.082715943,0.7421930102206922
4,292866.5025261159,0.082704492,0.7425517097909804
4,292876.5027186652,0.082700662,0.7429104120927773
4,292886.5029112145,0.082731225,0.7432691211697796
4,292896.5031037638,0.082735039,0.7436278425434933
4,292906.5032963131,0.082719758,0.7439865775835504
4,292916.5034888627,0.082777053,0.7443453149538543
4,292926.503681412,0.082811423,0.7447040642477329
4,292936.5038739613,0.082777053,0.7450628084822386
4,292946.5040665106,0.082746498,0.7454215740029917
4,292956.5042590601,0.0826663,0.7457803342651391
4,292966.5044516097,0.08275032,0.7461391013214702
4,292976.5046441592,0.082777053,0.7464978449012378
4,292986.5048367088,0.082883991,0.7468565796575436
4,292996.5050292583,0.082735047,0.7472153186165771
4,293006.5052218079,0.082826704,0.7475740808350607
4,293016.5054143574,0.082773238,0.7479328502207248
4,293026.505606907,0.08289545,0.7482916186339423
4,293036.5057994565,0.082830518,0.7486503630150332
4,293046.505992006,0.082849614,0.7490090912731818
4,293056.5061845551,0.082849614,0.7493678049384561
4,293066.5063771047,0.082872532,0.7497265390358243
4,293076.5065696542,0.082807608,0.7500852696842997
4,293086.5067622038,0.082880169,0.7504440061925176
4,293096.5069547533,0.082872532,0.7508027685765987
4,293106.5071473029,0.082887813,0.7511615123396713
4,293116.5073398524,0.082922183,0.7515202541968672
4,293126.5075324019,0.08295656,0.7518790202260355
4,293136.5077249515,0.082948916,0.7522377904137777
4,293146.507917501,0.082887806,0.7525965466341383
4,293156.5081100501,0.082899272,0.7529553072691666
4,293166.5083025992,0.082987115,0.7533140624044784
4,293176.5084951483,0.082910724,0.7536728204843027
4,293186.5086876974,0.082971841,0.7540315980396062
4,293196.5088802464,0.082945108,0.7543903555245198
4,293206.5090727955,0.082994752,0.7547491015454428
4,293216.5092653446,0.082998574,0.7551078547404381
4,293226.5094578937,0.082918368,0.7554665956930317
4,293236.5096504427,0.083086416,0.7558253093393293
4,293246.5098429918,0.083094053,0.7561840310668413
4,293256.5100355409,0.083074957,0.7565427699486784
4,293266.51022809,0.082994752,0.7569015248365598
4,293276.5104206391,0.083029129,0.757260245781241
4,293286.5106131881,0.082990929,0.7576189683534095
4,293296.5108057372,0.083032943,0.7579776937587938
4,293306.5109982863,0.08306732,0.7583364444463905
4,293316.5111908354,0.083055861,0.7586952046217312
4,293326.5113833845,0.083025306,0.7590539336762194
4,293336.5115759335,0.083044402,0.7594126643152558
4,293346.5117684826,0.083113149,0.7597714006188816
4,293356.5119610317,0.082979478,0.7601301230495744
4,293366.5121535808,0.083074957,0.7604888549973474
4,293376.5123461299,0.083162799,0.7608476081865717
4,293386.5125386789,0.083105512,0.7612063428770939
4,293396.512731228,0.083052039,0.761565060783766
4,293406.5129237771,0.08310169,0.7619237838179731
4,293416.5131163262,0.083166622,0.762282532896251
4,293426.5133088753,0.0831246,0.7626412760609584
4,293436.5135014243,0.083109327,0.7630000048642503
4,293446.5136939734,0.083147518,0.7633587727442919
4,293456.5138865225,0.083162799,0.7637175517837816
4,293466.5140790716,0.083143696,0.7640763167241494
4,293476.5142716207,0.083216272,0.7644350850335945
4,293486.5144641697,0.083216272,0.7647938420963682
4,293496.5146567188,0.083155155,0.7651525974159876
4,293506.5148492679,0.083132245,0.7655113663754196
4,293516.515041817,0.083155155,0.7658701647398081
4,293526.5152343661,0.083178073,0.7662289392091489
4,293536.5154269151,0.083189532,0.766587698774764
4,293546.5156194642,0.083174251,0.7669464547138692
4,293556.5158120133,0.083181895,0.7673052192853812
4,293566.5160045624,0.083193354,0.7676639613016917
4,293576.5161971115,0.083204813,0.7680227025469879
4,293586.5163896605,0.083170436,0.7683814400107254
4,293596.5165822096,0.083193354,0.768740171956438
4,293606.5167747587,0.083262101,0.769098887972166
4,293616.5169673078,0.083250642,0.7694576036569806
4,293626.5171598569,0.083239183,0.7698163242357355
4,293636.5173524059,0.083262101,0.7701750770728123
4,293646.517544955,0.08327356,0.770533828664835
4,293656.5177375041,0.08323919,0.7708925978368603
4,293666.5179300532,0.083189532,0.7712513341950856
4,293676.5181226023,0.083223909,0.771610042937311
4,293686.5183151513,0.083315566,0.7719687386694583
4,293696.5185077004,0.083246827,0.7723274302590339
4,293706.5187002495,0.083327025,0.7726861506482321
4,293716.5188927986,0.083292656,0.7730448950209038
4,293726.5190853477,0.083327025,0.7734036331517548
4,293736.5192778967,0.083365224,0.7737623644460887
4,293746.5194704458,0.08332321,0.7741211005865799
4,293756.5196629949,0.083319388,0.7744798586107997
4,293766.519855544,0.083391957,0.7748386293744967
4,293776.5200480931,0.083338484,0.7751973446585826
4,293786.5202406421,0.083269738,0.7755560325748987
4,293796.5204331912,0.083365217,0.7759147393490846
4,293806.5206257403,0.08341869,0.7762734587325586
4,293816.5208182894,0.083391957,0.7766322035109459
4,293826.5210108384,0.083426327,0.7769909466344507
4,293836.5212033875,0.083369039,0.7773496869206246
4,293846.5213959366,0.083433963,0.777708436214158
4,293856.5215884857,0.083449244,0.7780672070992571
4,293866.5217810348,0.0834416,0.778425963252243
4,293876.5219735838,0.083422512,0.7787847023033301
4,293886.5221661329,0.083460703,0.7791434402245523
4,293896.522358682,0.083472155,0.7795021690866417
4,293906.5225512311,0.083349943,0.7798608923473904
4,293916.5227437802,0.083388135,0.7802196133424855
4,293926.5229363292,0.083411053,0.780578352978237
4,293936.5231288783,0.083491258,0.7809371234921068
4,293946.5233214274,0.083483614,0.7812958828774914
4,293956.523513977,0.083483614,0.7816546628485637
4,293966.5237065265,0.08346834,0.7820134542230153
4,293976.523899076,0.083433963,0.7823722412468924
4,293986.5240916256,0.083506539,0.7827310199973145
4,293996.5242841751,0.083479799,0.7830898224907162
4,294006.5244767247,0.083475977,0.7834486341336089
4,294016.5246692742,0.083483614,0.7838074412657412
4,294026.5248618238,0.083617292,0.7841662365314812
4,294036.5250543733,0.083437786,0.7845249996966902
4,294046.5252469229,0.083563827,0.7848837640463752
4,294056.5254394724,0.083533272,0.7852425003761898
4,294066.5256320215,0.083655484,0.7856012329971211
4,294076.525824571,0.083525635,0.7859599705217771
4,294086.5260171206,0.083533272,0.7863187009674626
4,294096.5262096701,0.083594382,0.7866774303149019
4,294106.5264022197,0.083602019,0.7870361842606566
4,294116.5265947692,0.083647847,0.787394951676012
4,294126.5267873188,0.083575279,0.7877537221685732
4,294136.5269798683,0.083605833,0.7881124722392461
4,294146.5271724178,0.083556183,0.7884712380397801
4,294156.5273649672,0.083628751,0.7888299847470143
4,294166.5275575165,0.083582915,0.7891887495142521
4,294176.5277500658,0.083567642,0.7895475113564698
4,294186.5279426153,0.083632566,0.7899062670635939
4,294196.5281351646,0.083537087,0.790265030488435
4,294206.528327714,0.083708949,0.7906237922182168
4,294216.5285202633,0.083628751,0.7909825503734418
4,294226.5287128126,0.083666943,0.7913412768774671
4,294236.5289053619,0.083609655,0.7917000398709427
4,294246.5290979112,0.083624929,0.7920587945535739
4,294256.5292904605,0.083655484,0.7924175465963277
4,294266.5294830099,0.083678395,0.7927762704267478
4,294276.5296755594,0.083636388,0.7931350037993649
4,294286.5298681088,0.083682217,0.7934937474712018
4,294296.5300606582,0.083682217,0.7938524867347281
4,294306.5302532077,0.083682217,0.7942112182175303
4,294316.5304457571,0.08367458,0.7945699387879976
4,294326.5306383065,0.083773889,0.7949286482309658
4,294336.5308308555,0.083686039,0.7952873679148952
4,294346.5310234049,0.083708949,0.7956460778203531
4,294356.5312159543,0.083689861,0.7960047880583893
4,294366.5314085037,0.083617292,0.7963634761632158
4,294376.5316010532,0.083644025,0.796722168155117
4,294386.5317936026,0.083712772,0.7970808988357474
4,294396.531986152,0.083644025,0.7974396297118744
4,294406.5321787014,0.083632566,0.7977983637257506
4,294416.5323712508,0.083720416,0.7981570987216555
4,294426.5325638002,0.083686039,0.798515874645353
4,294436.5327563497,0.083731867,0.7988746476956571
4,294446.5329488991,0.083705135,0.7992333908060671
4,294456.5331414487,0.083750963,0.7995921370855138
4,294466.5333339982,0.083728045,0.7999508571436768
4,294476.5335265475,0.083770059,0.8003096082401017
4,294486.5337190968,0.083708949,0.8006683515907523
4,294496.5339116461,0.08370132,0.8010270512599131
4,294506.5341041954,0.083777703,0.8013857833059461
4,294516.5342967445,0.083781525,0.8017445329135712
4,294526.5344892938,0.083731875,0.8021032538981866
4,294536.5346818431,0.083792977,0.8024619453064723
4,294546.5348743924,0.083766244,0.8028206302341908
4,294556.5350669418,0.083781525,0.8031793092046379
4,294566.5352594913,0.083838813,0.8035380070432556
4,294576.5354520408,0.083800621,0.8038967160007779
4,294586.5356445904,0.083827354,0.8042554242857851
4,294596.5358371395,0.08373569,0.8046140883050916
4,294606.536029689,0.083827354,0.8049727427362517
4,294616.5362222386,0.083762422,0.8053314386476766
4,294626.5364147881,0.083819717,0.8056901598402112
4,294636.5366073377,0.083804443,0.8060488960305924
4,294646.5367998872,0.083792984,0.8064076624364521
4,294656.5369924367,0.083884642,0.8067663950900295
4,294666.5371849863,0.083781525,0.8071251253398102
4,294676.5373775358,0.08381208,0.8074838707817552
4,294686.5375700854,0.083792977,0.8078426177827218
4,294696.5377626349,0.083747149,0.8082013614935344
4,294706.5379551845,0.083827354,0.8085600768231483
4,294716.538147734,0.083770066,0.808918779890273
4,294726.5383402836,0.083865546,0.8092774836445019
4,294736.5385328331,0.083880827,0.8096361825987571
4,294746.5387253826,0.083804436,0.8099948712985746
4,294756.5389179322,0.083831176,0.8103536027050472
4,294766.5391104817,0.083892278,0.8107123651708338
4,294776.5393030308,0.083827354,0.8110711277981953
4,294786.5394955799,0.083815895,0.8114298779849449
4,294796.539688129,0.083865546,0.8117886234454444
4,294806.5398806781,0.083827354,0.8121473389264244
4,294816.5400732271,0.083899915,0.8125060468697679
4,294826.5402657762,0.083873183,0.8128647769719527
4,294836.5404583253,0.083884642,0.8132235119043472
4,294846.5406508744,0.083892278,0.8135822491822001
4,294856.5408434235,0.083861724,0.8139409676329252
4,294866.5410359725,0.083884642,0.8142996712839362
4,294876.5412285216,0.083888456,0.8146583651947038
4,294886.5414210707,0.083915196,0.8150170845560604
4,294896.5416136198,0.083903737,0.8153758058527367
4,294906.5418061689,0.083926655,0.8157345006238469
4,294916.5419987179,0.083865546,0.8160931787960851
4,294926.542191267,0.083869368,0.8164518838867999
4,294936.5423838161,0.083919011,0.8168105704483338
4,294946.5425763652,0.083896101,0.8171692578423543
4,294956.5427689143,0.083892278,0.817527976618875
4,294966.5429614633,0.083926655,0.8178866831048063
4,294976.5431540124,0.08395721,0.8182453766609925
4,294986.5433465615,0.083926648,0.8186040823955368
4,294996.5435391106,0.083953388,0.8189628013842154
4,295006.5437316597,0.083934292,0.8193215300624683
4,295016.5439242087,0.083980121,0.8196802715034144
4,295026.5441167578,0.083934292,0.8200390055130247
4,295036.5443093069,0.083999217,0.8203977362597475
4,295046.544501856,0.083999217,0.8207564872274911
4,295056.544694405,0.083957203,0.8211152497950079
4,295066.5448869541,0.083953388,0.8214739877171218
4,295076.5450795032,0.083995402,0.821832673907409
4,295086.5452720523,0.083976299,0.8221913973912464
4,295096.5454646014,0.084064148,0.8225501126116604
4,295106.5456571504,0.083899923,0.8229088012458268
4,295116.5458496995,0.083999224,0.8232674807500814
4,295126.5460422486,0.083976306,0.8236261731534102
4,295136.5462347977,0.083999224,0.8239848707868647
4,295146.5464273468,0.084003031,0.8243435731838957
4,295156.5466198958,0.084006853,0.8247023015356543
4,295166.5468124449,0.083945751,0.8250610394187502
4,295176.547004994,0.084029779,0.8254197693437916
4,295186.5471975431,0.084037416,0.8257784726731262
4,295196.5473900922,0.084037408,0.8261371984398347
4,295206.5475826412,0.08410234,0.8264958994774378
4,295216.5477751903,0.083999224,0.8268545979344438
4,295226.5479677394,0.084018312,0.8272132757490019
4,295236.5481602885,0.083980121,0.8275719772140168
4,295246.5483528376,0.083945744,0.8279306656321319
4,295256.5485453866,0.08399158,0.8282893569003102
4,295266.5487379357,0.084022142,0.8286480483975823
4,295276.5489304848,0.084014498,0.8290067601217436
4,295286.5491230339,0.08404123,0.829365470672166
4,295296.549315583,0.08407943,0.8297241779177246
4,295306.549508132,0.084075607,0.8300828850333425
4,295316.5497006811,0.084075607,0.8304415724372011
4,295326.5498932302,0.084098518,0.8308002817860659
4,295336.5500857793,0.084060326,0.8311589847898309
4,295346.5502783284,0.084090881,0.8315177084579136
4,295356.5504708774,0.084121436,0.8318764335595278
4,295366.5506634265,0.084129073,0.8322351554291273
4,295376.5508559756,0.08412908,0.8325938889688725
4,295386.5510485247,0.084140532,0.8329526093657497
4,295396.5512410738,0.084201641,0.8333113508512138
4,295406.5514336228,0.084182546,0.8336700705871499
4,295416.5516261719,0.084121436,0.8340287801380588
4,295426.551818721,0.084140532,0.8343874950700526
4,295436.5520112701,0.084159628,0.8347462161727994
4,295446.5522038192,0.084197819,0.835104960423645
4,295456.5523963682,0.084121436,0.8354637053989719
4,295466.5525889173,0.0842131,0.8358224472193453
4,295476.5527814664,0.084220737,0.8361811714264858
4,295486.5529740155,0.084155813,0.8365399017730472
4,295496.5531665646,0.084239833,0.8368986165883516
4,295506.5533591136,0.084251292,0.8372573224118567
4,295516.5535516627,0.08424747,0.8376160446129988
4,295526.5537442118,0.08427421,0.8379747594318258
4,295536.5539367609,0.084243648,0.8383334871729314
4,295546.55412931,0.084239833,0.8386922027416461
4,295556.554321859,0.084266566,0.83905091377832
4,295566.5545144081,0.084178723,0.8394095960205347
4,295576.5547069577,0.084209278,0.8397682776328996
4,295586.5548995072,0.08430858,0.8401269767338047
4,295596.5550920567,0.084232196,0.8404857068072128
4,295606.5552846058,0.08424747,0.8408443867391729
4,295616.5554771554,0.084285662,0.841203044191171
4,295626.5556697049,0.084243648,0.8415617225946098
4,295636.5558622545,0.08427421,0.8419204097612916
4,295646.556054804,0.08430858,0.8422791336799316
4,295656.5562473536,0.084281847,0.8426378557978887
4,295666.5564399031,0.084251292,0.8429965605887036
4,295676.5566324526,0.084323861,0.8433552787528612
4,295686.5568250022,0.084300943,0.8437140171423549
4,295696.5570175517,0.084278025,0.8440727505630109
4,295706.5572101013,0.084396422,0.8444314411374491
4,295716.5574026508,0.084300943,0.844790120072029
4,295726.5575952004,0.084308587,0.8451487909244881
4,295736.5577877499,0.084388785,0.8455074642638484
4,295746.5579802995,0.084373511,0.845866143386673
4,295756.558172849,0.084388785,0.8462248395900571
4,295766.5583653986,0.084434614,0.8465835335776178
4,295776.5585579481,0.084411703,0.8469422546977825
4,295786.5587504974,0.084476627,0.847300969128075
4,295796.5589430467,0.084411703,0.84765968107957
4,295806.559135596,0.084457532,0.8480183840163079
4,295816.5593281453,0.084468991,0.8483771042292766
4,295826.5595206947,0.084457532,0.8487358401042937
4,295836.559713244,0.084442258,0.8490945706141817
4,295846.5599057933,0.084400244,0.8494532708805752
4,295856.5600983426,0.084491909,0.8498119332937137
4,295866.5602908919,0.084457532,0.8501706193548758
4,295876.5604834408,0.084495731,0.8505293090426402
4,295886.5606759902,0.084423155,0.8508880108318264
4,295896.5608685396,0.084411703,0.8512467008105361
4,295906.561061089,0.084480442,0.851605416870244
4,295916.5612536385,0.084488086,0.8519641251679263
4,295926.5614461879,0.084461346,0.852322818464776
4,295936.5616387373,0.084522456,0.8526815087244719
4,295946.5618312868,0.084533915,0.8530401963474876
4,295956.5620238362,0.084560655,0.8533988922820432
4,295966.5622163856,0.084526278,0.8537575809269383
4,295976.562408935,0.084545374,0.8541162808576708
4,295986.5626014845,0.084598847,0.8544750127986994
4,295996.5627940339,0.084579743,0.8548337249302163
4,296006.5629865836,0.084549196,0.8551924304016657
4,296016.5631791329,0.084587395,0.855551132626561
4,296026.5633716824,0.084614128,0.855909852225293
4,296036.5635642317,0.084610298,0.8562685632690342
4,296046.5637567812,0.084629402,0.8566272959649665
4,296056.5639493306,0.084679052,0.8569860055606418
4,296066.5641418799,0.084568292,0.8573447005413177
4,296076.5643344293,0.084610306,0.8577034067788681
4,296086.5645269786,0.084644683,0.8580620989963548
4,296096.564719528,0.084621765,0.8584207903423312
4,296106.5649120773,0.084743977,0.8587795137759673
4,296116.5651046266,0.084602669,0.859138248382023
4,296126.5652971759,0.084659956,0.8594969815480372
4,296136.5654897252,0.084667593,0.8598556869158284
4,296146.5656822741,0.084679052,0.8602144014153144
4,296156.5658748234,0.084656134,0.8605731239102287
4,296166.5660673727,0.084698148,0.8609318233623855
4,296176.566259922,0.0847096,0.8612905246041958
4,296186.5664524715,0.084682867,0.8616492440161956
4,296196.5666450211,0.084690511,0.8620079929576892
4,296206.5668375706,0.084751613,0.8623667393638023
4,296216.5670301202,0.084671415,0.8627254827590289
4,296226.5672226697,0.084705785,0.8630842150224997
4,296236.5674152193,0.08478599,0.8634429319226025
4,296246.5676077688,0.084831819,0.8638016526230775
4,296256.5678003184,0.084812723,0.8641603215667815
4,296266.5679928679,0.084774531,0.86451902798515
4,296276.5681854174,0.084797442,0.8648777382818356
4,296286.568377967,0.084740154,0.8652364508004117
4,296296.5685705165,0.084797442,0.8655951757155163
4,296306.5687630661,0.084816545,0.8659538716145839
4,296316.5689556156,0.084850922,0.8663125650311388
4,296326.5691481652,0.084835641,0.8666712465001083
4,296336.5693407147,0.084812723,0.8670299377343997
4,296346.5695332643,0.084858559,0.867388644442076
4,296356.5697258138,0.084900565,0.8677473838215481
4,296366.5699183634,0.084747791,0.8681061432729796
4,296376.5701109129,0.084763072,0.8684648723336627
4,296386.5703034624,0.08490821,0.8688235763873063
4,296396.5704960115,0.084812723,0.8691822719086337
4,296406.5706885606,0.084831819,0.8695409692548252
4,296416.5708811097,0.084847093,0.8698996663337817
4,296426.5710736588,0.084812723,0.8702583824112526
4,296436.5712662078,0.084843285,0.8706170861783851
4,296446.5714587569,0.084877655,0.8709758197947082
4,296456.571651306,0.08488147,0.8713345632113189
4,296466.5718438551,0.084843285,0.8716933067722572
4,296476.5720364042,0.084934942,0.8720520522355979
4,296486.5722289532,0.084923483,0.8724107892421313
4,296496.5724215023,0.084927306,0.8727695529469197
4,296506.5726140514,0.085003689,0.8731282991437609
4,296516.5728066005,0.084954038,0.8734870154354973
4,296526.5729991496,0.084973134,0.8738457480121532
4,296536.5731916986,0.084965497,0.8742044876677622
4,296546.5733842477,0.084904388,0.8745632746519947
4,296556.5735767968,0.084961675,0.8749220491782952
4,296566.5737693459,0.084946401,0.8752808047122719
4,296576.573961895,0.084976949,0.8756395521846633
4,296586.574154444,0.084999867,0.8759983000795274
4,296596.5743469931,0.085038058,0.8763570283709371
4,296606.5745395422,0.084980771,0.8767157540515989
4,296616.5747320913,0.084999867,0.8770745084969654
4,296626.5749246404,0.085015148,0.8774332727506977
4,296636.5751171894,0.08499223,0.8777920264208313
4,296646.5753097385,0.084999867,0.8781507658006322
4,296656.5755022876,0.085068613,0.8785094978864761
4,296666.5756948367,0.085011326,0.8788682222283637
4,296676.5758873858,0.085072428,0.8792269534417239
4,296686.5760799348,0.085118264,0.8795856681470122
4,296696.5762724839,0.085137367,0.8799443858546528
4,296706.576465033,0.085026599,0.8803030819912268
4,296716.5766575821,0.085057162,0.880661774397973
4,296726.5768501312,0.085011326,0.8810204966383903
4,296736.5770426802,0.085167922,0.8813792414554238
4,296746.5772352293,0.08513736,0.8817379974599444
4,296756.5774277784,0.085095346,0.8820967729624275
4,296766.5776203275,0.085030422,0.882455559488119
4,296776.5778128766,0.085175559,0.8828143430195299
4,296786.5780054256,0.085148826,0.8831731280973957
4,296796.5781979747,0.085106805,0.8835318822355119
4,296806.5783905238,0.085083887,0.8838906345773189
4,296816.5785830729,0.085145004,0.884249382499568
4,296826.578775622,0.085160278,0.8846081298838322
4,296836.578968171,0.085118271,0.8849668748963283
4,296846.5791607201,0.085106812,0.8853256444355256
4,296856.5793532692,0.085217573,0.885684414850825
4,296866.5795458183,0.085145004,0.8860431637134699
4,296876.5797383673,0.085190833,0.8864019235157328
4,296886.5799309164,0.085183196,0.8867606737927006
4,296896.5801234655,0.085213751,0.8871194231755575
4,296906.5803160146,0.085202292,0.887478187350297
4,296916.5805085637,0.08524812,0.8878369397905269
4,296926.5807011127,0.085244305,0.8881956942951347
4,296936.5808936618,0.085221387,0.8885544862212811
4,296946.5810862109,0.085175559,0.8889132875619075
4,296956.58127876,0.085274853,0.8892720786485133
4,296966.5814713091,0.085274853,0.8896308553795391
4,296976.5816638581,0.085267216,0.8899896181797964
4,296986.5818564072,0.085225202,0.8903483998638929
4,296996.5820489563,0.085278675,0.8907071432717939
4,297006.5822415054,0.085313052,0.8910658815830822
4,297016.5824340545,0.085316867,0.8914246074123532
4,297026.5826266035,0.085316867,0.8917833483962873
4,297036.5828191526,0.085259579,0.8921421078265103
4,297046.5830117017,0.085328326,0.8925008600662334
4,297056.5832042508,0.085385613,0.8928596121231467
4,297066.5833967999,0.085278675,0.8932183872794228
4,297076.5835893489,0.085278675,0.8935771452349185
4,297086.583781898,0.085328326,0.8939359221494853
4,297096.5839744471,0.085381798,0.8942947058122407
4,297106.5841669962,0.085416168,0.894653469957283
4,297116.5843595453,0.085347421,0.895012228959154
4,297126.5845520943,0.08539325,0.8953709609931244
4,297136.5847446434,0.085377976,0.8957297060097837
4,297146.5849371925,0.085335962,0.8960884629805378
4,297156.5851297416,0.085385613,0.896447259143908
4,297166.5853222907,0.085366517,0.8968060271754612
4,297176.5855148397,0.085381798,0.8971647793347942
4,297186.5857073888,0.085339777,0.8975235157378174
4,297196.5858999379,0.085419983,0.8978822483542395
4,297206.5860924874,0.085416168,0.8982410068928772
4,297216.586285037,0.085435271,0.8985997624169819
4,297226.5864775865,0.085431449,0.8989585086252506
4,297236.5866701361,0.085431449,0.8993172389810192
4,297246.5868626856,0.085511655,0.8996759691624128
4,297256.5870552352,0.085439086,0.9000347083744282
4,297266.5872477847,0.085450545,0.9003934692926555
4,297276.5874403343,0.085446723,0.9007522301634814
4,297286.5876328838,0.08545436,0.9011109614638636
4,297296.5878254334,0.085462004,0.9014696900657164
4,297306.5880179829,0.085507832,0.9018284387862796
4,297316.5882105324,0.085504018,0.902187187880554
4,297326.588403082,0.085576579,0.9025459368422956
4,297336.5885956315,0.085523106,0.9029046620912302
4,297346.5887881811,0.085553668,0.9032633865617562
4,297356.5889807306,0.085576579,0.9036220991041376
4,297366.5891732802,0.085603319,0.903980824568754
4,297376.5893658297,0.085538387,0.9043395729356662
4,297386.5895583793,0.085534565,0.904698333341158
4,297396.5897509288,0.085500196,0.9050571128967329
4,297406.5899434781,0.085465819,0.9054158754120524
4,297416.590136027,0.085546024,0.9057746469911674
4,297426.5903285763,0.085568942,0.906133409048567
4,297436.5905211256,0.085610949,0.906492134314002
4,297446.5907136749,0.085568942,0.9068508649330764
4,297456.5909062242,0.085549846,0.9072096118458765
4,297466.5910987735,0.085561298,0.9075683699396928
4,297476.5912913228,0.085580394,0.9079270975000268
4,297486.5914838722,0.085626222,0.9082858166401692
4,297496.5916764215,0.085687339,0.9086445527725366
4,297506.5918689709,0.085607134,0.9090032719484183
4,297516.5920615203,0.085607134,0.9093619903771784
4,297526.5922540698,0.085565127,0.9097207061813132
4,297536.5924466192,0.085614771,0.9100794481696922
4,297546.5926391688,0.08562623,0.9104381729497864
4,297556.5928317183,0.08562623,0.9107968790319227
4,297566.5930242677,0.085656784,0.9111555919960724
4,297576.5932168171,0.085691161,0.911514325094332
4,297586.5934093666,0.085664429,0.9118730723022948
4,297596.593601916,0.085649148,0.9122318148812484
4,297606.5937944653,0.085641511,0.9125905327990108
4,297616.5939870147,0.085660599,0.9129492497950614
4,297626.5941795641,0.085660599,0.9133079803486652
4,297636.5943721135,0.085637689,0.9136667102982248
4,297646.594564663,0.085756086,0.9140254205489262
4,297656.5947572123,0.085717894,0.914384155902208
4,297666.5949497618,0.085710257,0.9147429018787812
4,297676.5951423112,0.085756086,0.9151016379333324
4,297686.5953348601,0.085714072,0.9154603671059364
4,297696.5955274096,0.085759901,0.9158191157060576
4,297706.5957199589,0.085721709,0.9161778837369352
4,297716.5959125082,0.085805736,0.9165366476558798
4,297726.5961050575,0.085733168,0.9168953915624862
4,297736.5962976071,0.085809551,0.917254123446859
4,297746.5964901564,0.085748449,0.91761285503499
4,297756.5966827057,0.085740805,0.9179715793921364
4,297766.596875255,0.085786641,0.918330319696512
4,297776.5970678043,0.085790455,0.918689056913517
4,297786.5972603536,0.085824832,0.9190478176961908
4,297796.5974529029,0.085779004,0.9194065705304812
4,297806.5976454522,0.085836291,0.9197653210860413
4,297816.5978380018,0.085786641,0.9201240889282892
4,297826.5980305513,0.085813373,0.9204828570321802
4,297836.5982231009,0.085859209,0.9208416343239176
4,297846.5984156504,0.085828647,0.9212004080335684
4,297856.5986082,0.085855387,0.9215591837936504
4,297866.5988007495,0.085840106,0.9219179537238152
4,297876.5989932991,0.085775182,0.9222766965299152
4,297886.5991858486,0.085878305,0.9226354373952949
4,297896.5993783982,0.085851565,0.9229941873257852
4,297906.5995709477,0.085859209,0.9233529163084532
4,297916.5997634972,0.085901216,0.9237116218571312
4,297926.5999560468,0.085916497,0.9240703297198608
4,297936.6001485963,0.085874476,0.9244290614798462
4,297946.6003411459,0.085901216,0.9247878193161218
4,297956.600533695,0.085863024,0.9251465688992824
4,297966.6007262445,0.085878298,0.9255053054923402
4,297976.6009187941,0.085935585,0.925864046920453
4,297986.6011113436,0.085897394,0.9262227991246892
4,297996.6013038931,0.085931778,0.926581554178119
4,298006.6014964427,0.085893579,0.9269402982397248
4,298016.6016889922,0.085931771,0.9272990632714956
4,298026.6018815413,0.085947044,0.927657809864884
4,298036.6020740904,0.085996702,0.9280165635771208
4,298046.6022666395,0.086011976,0.9283753151492544
